1,1,1,1,2.7937
2,3,1,2,2.6822
2,2,1,1,1.3202
2,3,1,2,3.5758
2,2,1,1,1.9499
1,2,1,1,1.1272
2,2,1,2,1.7115
2,2,1,2,2.3608
1,3,1,1,2.941
2,1,1,1,3.1392
2,1,1,1,1.1252
2,3,1,2,0.90125
2,2,1,2,3.653
1,2,1,2,1.4362
1,1,1,1,0.98698
2,1,1,1,1.9017
2,1,1,2,1.3899
1,3,1,1,1.394
1,3,1,1,1.7008
1,3,1,1,2.7419
1,2,1,1,1.4508
1,2,1,1,0.60727
2,3,1,1,0.96018
1,1,1,1,0.80585
1,2,1,2,3.2637
2,1,1,1,1.9889
1,1,1,2,1.4657
1,3,1,1,1.338
1,1,1,1,1.6219
2,3,1,2,2.6042
2,1,2,2,3.5044
2,1,2,2,1.5553
1,3,2,1,1.6159
1,1,2,1,0.95014
2,1,2,2,1.1291
2,3,2,2,2.068
2,2,2,2,1.8769
2,3,2,2,1.9804
2,2,2,2,1.8475
1,3,2,1,1.7767
1,2,2,1,0.85455
1,1,2,1,1.2502
2,3,2,2,2.5998
2,3,2,2,1.3976
1,3,2,1,1.3698
1,1,2,1,0.96224
1,1,2,1,1.4181
2,2,2,2,2.337
1,2,2,1,1.0078
1,3,2,2,2.6374
2,1,2,2,1.7426
1,2,2,1,1.5762
2,2,2,2,2.5994
2,2,2,2,1.7915
1,2,2,1,1.306
1,1,2,1,1.1558
2,3,2,2,2.4061
1,2,2,1,0.91253
1,3,2,1,0.81877
2,1,2,2,1.4328
2,1,2,2,1.7716
2,1,2,2,1.08
1,3,2,1,1.2507
2,3,2,2,1.9202
2,2,2,2,1.8039
1,2,2,1,0.9878
2,3,2,2,2.6221
2,2,2,2,1.8412
1,2,2,1,0.84304
2,3,2,2,1.7323
1,1,2,1,0.88366
1,3,2,1,1.747
2,2,2,2,1.7189
2,2,2,2,2.0657
2,1,2,2,1.4312
1,2,2,1,1.9347
2,2,2,2,1.9899
1,1,2,1,1.2135
1,1,2,1,1.719
1,2,2,1,1.0007
2,1,2,2,1.7116
1,2,2,1,0.77741
1,1,2,1,1.3705
1,1,2,1,1.002
1,3,2,1,1.8227
2,1,2,2,1.9261
1,3,2,1,0.756
1,3,2,1,1.3218
2,3,2,2,3.6968
2,3,2,2,2.5726
1,1,2,1,1.9166
1,3,2,1,1.0822
1,3,2,1,1.1106
2,1,2,2,1.2155
2,1,2,2,1.0826
2,2,2,2,2.7242
1,3,2,1,1.2325
1,2,2,1,0.80801
1,2,2,1,0.76537
2,2,2,2,1.9052
1,1,2,1,1.2291
2,3,2,2,3.0646
1,2,2,1,1.5521
1,2,2,1,0.78131
1,1,2,1,1.1501
2,1,2,2,1.6248
2,2,2,2,1.5919
2,1,2,2,1.6243
1,3,2,1,1.1696
2,3,2,2,2.6422
2,3,2,2,4.6086
2,1,2,2,1.4076
2,2,2,2,2.0135
1,1,2,1,1.4195
1,1,2,1,0.85481
1,3,2,1,2.1123
2,3,2,2,3.5128
2,3,2,2,4.0205
2,2,2,2,2.1073
1,2,2,1,0.93144
1,2,2,1,1.1891
2,1,2,2,1.422
2,2,2,2,1.5788
1,3,2,1,1.3169
1,1,2,1,0.85808
1,2,2,1,0.87544
1,3,2,1,1.7076
1,3,2,1,0.9613
2,1,2,2,1.4756
1,2,2,1,1.1248
2,3,2,2,2.5038
1,2,2,1,1.6504
2,2,2,2,3.0146
1,1,2,1,0.84114
2,3,2,2,2.7965
1,1,2,1,1.2542
1,3,2,1,0.99048
2,1,2,2,1.6275
2,3,2,2,2.5925
1,1,2,1,0.72422
1,2,2,1,2.0482
2,2,2,2,2.2256
2,2,2,2,2.8041
2,1,2,2,2.25
2,3,2,2,2.967
2,3,2,2,3.0522
2,2,2,2,3.1351
1,1,2,1,1.2701
1,3,2,1,1.0879
2,1,2,2,1.401
2,2,1,2,3.0348
2,1,1,2,2.0145
2,2,1,2,2.181
1,3,1,1,1.2832
2,3,1,2,4.6649
2,3,1,2,3.6905
2,3,1,-1,4.9614
1,1,1,1,1.7859
2,2,1,1,1.2594
2,1,1,2,1.7176
1,1,1,1,0.9693
1,1,1,1,0.8945
1,3,1,1,1.2951
1,2,1,1,0.70378
1,2,1,2,2.6248
2,3,1,2,3.1862
1,1,1,1,1.7809
1,2,1,1,2.3172
1,1,1,1,1.1369
2,1,1,2,2.688
1,3,1,1,0.61445
1,3,1,1,1.5957
2,3,1,2,2.3729
1,3,1,1,1.9498
2,1,1,2,1.6512
1,2,1,1,1.3806
2,1,1,2,2.275
2,2,1,1,0.95917
2,2,1,1,1.6169
1,2,1,1,1.1435
1,1,1,1,0.92707
1,2,1,1,0.77838
1,3,1,-1,4.9604
1,2,1,1,1.0756
1,1,1,1,0.85982
2,3,1,2,2.275
2,1,1,2,2.2776
1,2,1,1,1.7739
