1,3,2,1,0.97386
2,1,2,2,1.3736
1,1,2,1,1.1258
2,3,2,2,1.9536
1,3,2,1,2.4077
1,2,2,1,1.2856
2,2,2,2,1.7383
2,2,2,2,1.1199
2,1,2,2,1.2827
2,2,2,2,1.318
2,1,2,2,1.2439
1,2,2,2,1.4356
2,1,2,2,0.99877
2,3,2,2,1.4038
1,2,2,2,0.93597
2,1,2,2,1.1125
1,3,2,2,1.5868
2,3,2,2,2.4934
1,1,2,1,0.93442
2,3,2,2,2.1994
1,1,2,1,0.92922
1,3,2,1,1.4318
1,1,2,1,1.3399
1,3,2,1,0.96614
1,2,2,1,0.96616
1,1,2,1,1.0906
2,2,2,2,1.7918
2,2,2,2,1.6911
1,2,2,1,0.93853
2,3,2,2,2.6237
1,3,1,1,2.0598
2,1,1,1,2.976
2,3,1,1,1.4955
1,3,1,1,0.9741
1,3,1,1,1.6601
1,2,1,1,0.98962
2,2,1,2,1.5403
2,2,1,2,2.1159
1,1,1,1,1.5598
1,2,1,1,0.62633
2,1,1,2,3.3208
2,2,1,1,1.7432
1,1,1,1,0.7204
2,1,1,2,2.6917
2,2,1,1,1.9659
1,1,1,1,0.74838
2,3,1,2,3.4263
2,1,1,2,2.5747
1,2,1,2,2.1571
1,3,1,1,2.1303
1,1,1,1,1.419
2,3,1,2,3.3801
2,3,1,1,2.1923
1,1,1,1,0.93711
2,1,1,2,2.6581
1,3,1,1,1.2593
1,2,1,1,1.0697
1,2,1,1,1.359
2,2,1,2,2.0276
2,3,1,2,1.7681
1,1,2,1,0.92938
1,1,2,1,0.72297
2,1,2,2,1.2958
2,2,2,2,1.313
1,1,2,1,1.2501
1,3,2,1,1.6248
1,3,2,1,1.1164
2,3,2,2,1.4316
1,2,2,1,1.0095
2,1,2,2,1.7309
2,2,2,2,1.81
2,2,2,2,1.4988
1,1,2,1,1.0603
1,2,2,1,0.67177
1,3,2,2,1.524
1,2,2,2,2.0656
1,3,2,1,0.72118
1,1,2,1,0.67923
1,2,2,1,0.97258
2,2,2,2,2.9008
2,1,2,2,1.7184
1,3,2,1,1.6981
2,3,2,2,2.0183
2,3,2,2,2.3874
2,3,2,2,2.1831
2,3,2,2,2.1516
1,2,2,1,0.83063
2,1,2,2,0.94558
2,2,2,2,1.6217
2,1,2,2,1.0859
2,3,1,2,2.3037
2,2,1,2,2.0345
2,3,1,2,2.1714
2,3,1,2,1.8095
2,3,1,2,1.9611
2,2,1,2,2.311
2,2,1,2,2.7238
1,1,1,1,1.3413
1,3,1,1,1.5351
1,2,1,1,0.74315
1,2,1,1,0.65464
1,1,1,1,1.152
2,1,1,1,0.90561
1,2,1,1,1.4015
1,3,1,1,1.6393
2,1,1,2,2.1793
1,3,1,2,1.4375
2,3,1,1,1.3063
1,1,1,1,0.59156
1,3,1,1,0.60331
2,2,1,2,1.7455
1,2,1,1,0.76826
1,1,1,1,0.67193
2,1,1,2,1.5113
1,3,1,1,1.1815
1,2,1,1,0.98874
2,2,1,2,1.0561
2,1,1,2,1.7786
1,1,1,1,0.55873
2,1,1,2,1.4271
1,1,1,1,0.90538
2,3,1,1,0.77198
2,2,1,1,0.6954
1,3,1,1,0.68064
1,1,1,1,0.68
2,1,1,2,2.4495
2,2,1,2,1.9801
2,3,1,2,1.6138
1,2,1,1,0.92612
1,3,1,1,0.99673
2,2,1,2,1.655
1,2,1,1,0.93391
1,2,1,1,0.66795
2,3,1,2,1.6063
2,1,1,2,1.4781
1,3,1,1,1.4776
1,3,1,2,1.783
2,2,1,2,1.1761
1,1,1,2,1.4461
2,3,1,2,2.7131
1,1,1,1,1.7188
2,1,1,2,2.1581
1,3,1,1,1.5109
2,1,1,2,2.1992
2,3,1,1,1.8283
1,2,1,1,0.75259
1,2,1,1,0.83316
1,1,1,1,0.94875
2,1,1,2,2.0448
2,2,1,1,1.5029
2,3,1,1,0.92496
1,2,1,2,1.4929
2,1,1,2,1.9158
1,3,1,1,1.392
1,2,1,2,1.8126
2,2,1,2,1.6179
2,3,1,2,1.8627
1,1,1,1,0.68698
1,1,1,1,1.0439
2,1,1,2,1.0856
1,3,1,1,0.66121
1,3,1,1,1.0689
2,3,1,1,0.89454
2,1,1,2,1.6299
1,2,1,1,0.72056
1,3,1,2,0.97375
2,2,1,2,1.8595
2,1,1,2,1.3992
1,2,1,1,0.92408
1,1,1,1,0.72629
1,2,1,2,1.7764
1,1,1,1,1.7233
2,3,1,2,1.566
1,1,1,1,1.0349
2,2,1,2,1.4953
2,1,1,2,1.47
2,3,1,2,1.4042
1,3,1,2,2.8995
2,2,1,2,0.87287
2,2,1,2,1.3266
2,2,2,2,2.9778
1,2,2,1,1.798
2,2,2,2,1.2151
2,1,2,2,1.0426
1,3,2,2,1.0628
1,3,2,1,1.2108
1,2,2,1,1.4974
1,2,2,1,0.91447
2,1,2,2,1.2224
2,2,2,2,1.6308
2,3,2,2,1.6235
2,1,2,2,1.0044
1,1,2,1,1.7453
2,3,2,2,2.0799
2,3,2,2,2.2576
2,1,2,2,1.459
2,1,2,2,1.646
1,1,2,1,0.78919
2,3,2,2,1.2642
1,1,2,1,1.2295
1,1,2,1,0.7131
2,3,2,2,1.3339
1,3,2,2,1.9249
1,2,2,1,1.2993
1,1,2,1,0.72693
1,3,2,1,1.0605
1,3,2,1,0.93971
2,2,2,2,1.5539
1,2,2,1,0.94366
2,2,2,2,1.8589
2,1,2,2,2.1452
1,3,2,1,1.2732
1,3,2,1,0.73859
2,1,2,2,0.78459
1,1,2,1,0.59783
1,1,2,1,0.70074
2,2,2,2,1.505
2,1,2,2,1.1177
1,2,2,1,0.95346
1,1,2,1,0.61875
2,1,2,2,0.93621
1,3,2,1,0.65768
1,2,2,1,0.92394
1,2,2,1,0.73343
2,1,2,2,1.1107
1,3,2,1,0.99284
1,2,2,1,1.2899
2,2,2,2,1.4923
2,3,2,2,1.3577
2,3,2,2,1.4442
2,2,2,2,1.1563
1,1,2,1,0.67721
2,3,2,2,1.0837
2,3,2,2,0.87778
1,2,2,1,0.61274
2,2,2,1,1.1029
2,2,2,2,1.3619
1,3,2,1,1.3012
2,3,2,2,1.5352
1,1,2,1,0.70935
