3,116,4.6761,0
2,108,2.7157,1
2,108,4.3991,0
1,100,3.9003,0
1,100,1.6323,0
1,100,2.2323,0
1,100,1.7145,0
3,116,1.2086,1
2,108,1.8745,0
2,108,1.9161,0
1,100,1.0757,1
3,116,1.4036,0
1,100,1.917,0
2,108,1.7703,0
2,108,1.8168,0
1,100,1.5852,0
3,116,1.0134,1
3,116,1.398,0
2,108,1.8272,1
1,100,1.2149,0
1,100,2.005,0
1,100,1.2805,1
2,108,1.1792,0
2,108,2.9214,1
3,116,1.9099,0
1,100,1.2448,0
3,116,0.81883,0
2,108,1.6971,0
3,116,1.1789,0
1,100,1.286,0
3,116,1.4874,1
2,108,3.0489,0
2,108,0.95551,0
1,100,0.89665,0
2,108,5.3435,1
1,100,1.3511,0
2,108,2.8928,0
3,116,1.4703,0
1,100,0.91737,1
2,108,2.3458,0
1,100,1.2074,0
3,116,0.92078,0
2,108,1.0495,0
2,108,1.7483,1
3,116,0.95768,0
3,116,0.90595,0
3,116,0.92822,0
2,108,1.4699,1
3,116,0.87462,0
3,116,1.633,1
3,116,1.7833,0
3,116,0.94421,0
1,100,1.1641,0
2,108,0.90641,1
1,100,1.1681,0
1,100,1.1521,0
2,108,0.93194,0
1,100,0.80923,1
2,108,2.2597,1
3,116,1.214,0
1,100,1.4048,0
2,108,2.0715,1
1,100,0.96947,0
3,116,1.1504,1
2,108,1.563,0
3,116,0.97966,0
2,108,1.3044,0
1,100,1.9411,0
1,100,1.4385,1
3,116,3.2408,0
1,100,1.3926,0
3,116,0.817,1
3,116,0.90087,0
1,100,1.2293,0
3,116,0.8394,0
3,116,1.2729,1
1,100,1.5802,0
3,116,0.77918,0
1,100,1.1038,1
3,116,0.66953,0
3,116,0.67917,0
2,108,0.75635,0
1,100,1.0135,0
2,108,0.90315,1
2,108,0.84675,0
1,100,0.6179,0
2,108,0.57401,0
2,108,0.52014,0
2,108,2.5098,0
3,116,0.88801,0
