3,2,10,3.6705,1
1,1,1,1.2015,1
2,2,5,0.76104,1
2,3,9,1.0656,1
1,2,8,2.8859,1
2,2,5,0.73573,1
3,2,12,1.7707,1
3,2,5,1.5661,1
1,1,1,0.83571,1
3,2,5,1.2302,1
2,3,18,1.556,1
1,2,3,1.8808,1
1,3,31,0.92101,1
3,2,11,0.77085,1
3,2,11,0.77695,1
1,1,1,0.66084,1
2,1,2,0.41589,1
2,2,9,0.55534,1
2,1,2,0.50081,1
2,1,2,0.3806,1
1,3,29,0.67511,1
3,1,3,0.42095,1
3,2,4,0.58014,1
3,2,9,0.49069,1
1,1,1,0.55596,1
3,2,12,0.57062,1
3,2,9,0.51113,1
2,1,2,0.53606,1
2,3,7,0.81552,1
1,3,35,1.0206,1
3,2,6,0.7709,1
1,1,1,0.7159,1
1,2,5,0.85561,1
2,3,25,0.56561,1
3,2,10,0.76556,1
2,2,4,1.0957,1
2,2,5,0.55574,1
2,3,40,0.52046,1
1,1,1,0.80015,1
1,2,8,0.71016,1
2,2,10,0.4512,1
2,1,2,0.49059,1
1,3,4,0.68536,1
2,2,7,0.48037,1
1,2,6,0.72603,1
1,1,1,0.89296,1
3,3,34,0.67546,1
2,2,9,0.4352,1
2,1,2,0.36599,1
3,3,20,0.86105,1
1,2,2,0.72653,1
1,2,6,0.48528,1
3,3,35,0.62067,1
3,1,3,0.44638,1
3,1,3,0.44519,1
3,1,3,0.41104,1
2,3,13,0.53067,0
3,3,33,0.71107,1
1,2,3,0.76616,0
1,2,2,0.97523,1
1,2,5,0.56529,1
1,3,2,0.56609,1
3,1,3,0.78032,1
3,1,3,0.47571,1
3,2,9,0.46547,1
3,1,3,0.41835,1
2,1,2,0.5155,1
3,3,40,0.80588,1
1,3,4,0.59598,1
1,2,5,1.3504,1
3,3,22,0.71626,1
3,1,3,0.72575,1
2,1,2,0.52062,1
1,1,1,0.41055,1
3,3,7,0.65078,1
2,1,2,0.75024,1
3,1,3,0.94672,1
2,2,9,0.79027,1
3,1,3,0.55667,1
3,3,11,0.50064,1
2,2,9,0.55052,1
2,1,2,0.54039,1
2,3,13,0.65648,1
1,2,8,0.65596,1
2,2,11,1.4508,1
3,2,5,0.60104,1
1,3,40,0.71067,1
2,1,2,0.69694,1
3,3,39,0.58555,1
1,1,1,1.4901,1
3,1,3,0.85089,1
2,1,2,0.42086,1
2,3,29,0.82033,1
1,3,11,0.93108,1
1,3,12,0.58021,1
1,3,40,0.45616,1
3,3,33,0.58552,1
3,2,9,0.47547,1
2,3,9,0.6159,1
1,3,25,0.62565,1
1,3,35,1.0809,1
1,1,1,0.48528,1
2,3,24,0.73592,1
2,1,2,0.66046,1
1,2,6,0.87586,1
1,1,1,0.5052,1
2,1,2,0.59546,1
3,3,14,0.62568,1
1,3,30,0.68097,1
2,3,38,0.95597,1
2,3,6,0.67083,1
1,1,1,1.0902,1
2,2,4,0.63516,1
2,1,2,0.64605,1
3,3,8,0.9013,1
2,2,11,0.6459,1
1,1,1,1.1454,1
2,3,24,0.81603,1
1,1,1,0.7105,1
2,3,9,1.2852,1
1,2,9,1.5114,1
3,1,3,1.1354,1
3,1,3,0.49578,1
2,2,7,0.59658,1
3,3,23,0.78043,1
2,3,24,0.67606,1
3,3,9,0.64058,1
1,2,6,0.8161,1
3,3,31,0.94524,1
3,1,3,0.61036,1
1,3,29,0.83031,1
2,2,6,0.84054,1
1,3,1,1.2511,1
3,1,3,0.75093,1
1,1,1,0.81522,1
