1,1,1,2.5472,1
2,3,9,3.5059,1
3,1,3,0.47538,1
2,2,5,1.5006,0
3,1,3,1.1705,1
1,1,1,0.53043,1
3,1,3,0.7154,1
2,1,2,0.66571,1
1,3,12,1.3807,1
1,2,3,0.6958,1
1,2,2,1.7918,1
1,2,8,0.96599,1
3,2,4,1.0204,1
1,1,1,0.78544,1
2,3,25,0.42023,1
3,3,28,1.2804,1
1,2,2,1.1312,1
1,3,3,0.73586,1
2,3,2,1.5022,1
1,1,1,0.59538,1
2,3,10,0.82031,1
2,2,6,0.64577,0
3,2,9,0.65093,1
3,2,8,0.58625,1
3,2,9,0.30098,1
3,2,10,0.32588,1
2,3,30,0.65558,0
1,3,28,0.68569,0
2,1,2,0.67057,1
1,3,18,1.0802,1
3,3,2,0.46048,1
3,3,38,0.43056,1
1,2,9,0.67696,1
2,1,2,0.32547,1
1,1,1,0.39584,1
2,2,5,0.51566,0
2,3,13,0.5661,0
2,3,18,0.52611,1
3,3,37,0.8155,1
3,3,9,0.52521,1
2,1,2,0.33573,1
1,1,1,0.49095,1
1,2,4,0.53017,1
2,3,24,0.68039,1
2,1,2,0.3315,0
1,3,7,0.94047,1
2,1,2,0.61672,1
3,1,3,0.51562,1
2,1,2,0.55628,1
2,3,20,0.71519,1
3,1,3,0.4762,1
1,2,2,1.0758,1
1,3,23,0.52091,1
2,3,31,0.49518,1
3,2,5,0.70071,1
2,3,24,0.71594,0
3,1,3,0.50029,0
2,1,2,0.82059,1
1,3,17,1.1512,1
2,2,9,1.406,1
2,2,3,0.28545,1
1,1,1,0.57065,1
3,1,3,0.33092,1
1,1,1,0.561,1
3,2,7,0.6465,1
3,3,32,0.48564,1
3,1,3,0.51114,1
2,3,30,0.826,1
3,3,15,0.72202,1
2,2,7,0.48057,1
1,3,3,0.59518,1
2,3,14,0.79187,1
2,2,3,0.52607,1
2,2,8,0.37592,1
3,1,3,0.5761,0
2,3,5,0.61119,1
3,2,7,0.52118,1
1,1,1,0.65174,1
3,3,29,1.1413,1
1,3,3,0.91024,1
3,3,23,0.65085,1
2,1,2,0.55552,1
2,2,3,0.47521,1
2,2,3,0.42106,1
2,2,4,0.37068,1
3,2,10,0.7861,1
3,2,6,0.39574,1
3,2,6,0.3462,1
3,1,3,0.32037,1
1,1,1,0.94585,1
3,3,9,0.55536,1
1,1,1,0.5001,0
1,1,1,0.48596,1
1,1,1,0.47538,1
3,3,12,0.5608,1
1,2,10,0.71532,1
1,3,22,0.46016,1
3,3,23,2.5952,1
1,1,1,0.53636,1
3,1,3,0.55592,1
1,3,19,0.70568,1
1,3,32,0.61111,1
1,2,10,0.35553,1
1,3,16,0.33586,1
2,2,11,0.6509,1
1,2,5,0.57516,1
2,1,2,0.37573,1
2,1,2,0.3603,1
1,2,8,0.69545,1
1,3,13,0.45605,1
3,1,3,0.58594,1
2,2,11,1.2017,1
2,2,7,0.50098,1
1,1,1,0.62047,1
3,3,26,1.1553,1
1,3,24,0.65542,1
3,3,28,0.87041,1
3,2,6,0.71028,1
3,1,3,0.40126,1
2,1,2,0.94037,0
3,1,3,0.77288,1
3,2,5,1.9607,1
2,1,2,0.56585,1
3,2,11,1.2805,1
3,1,3,0.48043,1
1,2,10,0.67141,1
3,3,38,0.7559,1
1,2,7,0.87566,1
1,2,3,0.90121,1
1,2,3,0.42082,1
3,2,10,0.70238,1
2,1,2,0.46618,1
2,1,2,0.40051,1
2,3,26,0.46078,1
2,2,8,0.42675,1
