2,1,2,1.0471,1
3,1,3,0.48538,1
1,3,2,0.61049,1
2,1,2,0.48107,1
1,2,9,0.7004,1
1,2,7,0.67094,1
1,2,3,0.44519,1
2,2,6,0.52574,1
1,2,3,0.49517,1
1,1,1,0.5107,1
1,1,1,0.46627,1
2,3,24,0.66097,1
1,1,1,0.39043,1
1,2,2,0.53048,1
3,1,3,0.36559,1
2,2,5,0.58571,1
3,3,22,0.55023,1
3,2,4,0.52198,1
3,1,3,0.43039,1
2,3,6,0.45568,1
2,2,9,0.36087,0
3,3,36,0.71526,1
1,1,1,0.51022,1
2,1,2,0.61543,1
2,3,4,0.72599,1
3,2,12,0.54026,1
2,3,17,0.69031,1
3,2,8,0.55045,1
1,1,1,0.3951,1
1,3,37,0.91085,1
3,2,10,0.62103,1
3,2,5,0.55535,1
3,1,3,0.4258,1
3,3,8,0.43532,1
3,2,9,0.39502,1
3,1,3,0.43071,1
3,1,3,0.491,1
1,2,10,0.56597,1
1,3,15,0.36116,1
1,2,10,0.34575,1
3,3,28,0.42529,0
3,1,3,0.5657,1
3,1,3,0.47069,1
2,2,5,0.56537,1
2,3,18,0.46098,1
3,2,12,0.57041,1
1,3,13,0.53064,1
2,1,2,0.68577,1
1,3,21,0.69102,1
2,2,7,0.47581,1
3,2,7,0.43094,1
2,1,2,0.49091,1
2,1,2,0.43523,1
1,2,8,0.56596,1
2,1,2,0.42051,1
2,3,28,0.58543,1
3,1,3,0.47052,1
2,2,4,0.60044,1
1,2,4,0.56529,1
2,2,8,0.81617,1
3,3,24,0.93098,1
2,1,2,0.5108,1
2,2,10,0.56052,1
1,3,13,0.5658,1
2,2,7,0.52105,1
2,1,2,0.406,1
2,1,2,0.36579,1
2,1,2,0.42515,1
3,3,13,0.49569,1
1,1,1,0.46031,1
1,1,1,0.36549,1
2,3,12,0.61531,1
1,1,1,0.43518,1
3,1,3,0.38029,0
3,2,7,0.66522,1
2,3,36,0.59069,1
3,3,8,0.63519,1
1,3,15,0.39092,1
3,2,8,0.48521,1
3,2,5,0.48566,1
2,3,12,0.55517,1
2,3,24,0.46045,1
3,3,38,0.50556,1
1,1,1,0.47064,1
2,1,2,0.48594,1
1,3,17,0.6108,1
1,3,9,0.46543,1
2,3,1,0.45054,1
3,1,3,0.60562,1
3,3,31,0.66023,1
3,1,3,0.52587,1
3,3,33,0.53598,1
3,2,10,0.37703,1
1,3,9,0.56064,0
1,2,5,0.50093,1
3,3,9,0.42569,0
2,1,2,0.65557,1
2,3,39,0.43072,1
3,1,3,0.40021,1
1,2,7,0.35541,1
2,1,2,0.43574,1
1,1,1,0.45026,1
3,2,4,0.53025,1
1,1,1,0.45563,1
1,3,39,0.45603,1
3,3,27,0.62587,1
3,3,11,0.43099,1
1,1,1,0.51021,1
1,1,1,0.39027,1
2,2,4,0.56033,1
1,2,4,0.84563,1
3,1,3,0.55092,1
3,3,7,0.40057,1
1,2,3,0.9854,1
2,1,2,0.516,1
3,2,5,0.57516,1
2,3,21,0.51524,1
2,2,6,0.56539,1
2,2,7,0.48034,1
3,2,12,0.54068,1
2,3,12,0.57035,1
1,2,4,0.5304,1
2,2,9,0.5064,1
1,2,3,0.66027,1
2,2,4,0.986,1
1,3,31,0.54605,1
1,3,7,0.45082,1
1,3,17,0.53081,1
1,1,1,0.37565,1
3,3,21,0.49603,1
2,3,32,0.60096,1
3,1,3,0.46023,0
1,3,8,0.55014,0
1,1,1,0.42536,1
2,2,6,0.63567,1
