2,3,18,3.7872,1
3,2,8,1.5151,1
2,2,9,0.86045,1
2,3,26,0.48511,1
1,3,19,0.6101,1
3,1,3,0.60009,1
2,3,22,0.731,1
2,1,2,0.46506,1
1,1,1,0.43017,1
3,2,6,0.88537,1
3,3,1,0.70551,1
3,3,26,0.46598,1
2,2,8,0.33542,1
1,1,1,0.38079,1
2,1,2,0.40064,1
2,2,10,0.39532,1
3,3,34,0.44406,1
2,2,4,0.39104,1
1,3,13,0.52103,1
2,2,9,0.39582,1
1,2,9,0.7408,1
1,3,36,0.5351,1
1,2,9,0.43085,1
3,2,11,0.63072,1
3,3,28,0.60085,1
1,3,39,0.93104,1
1,3,26,0.67531,1
1,2,3,0.52174,1
3,3,12,0.85106,1
1,1,1,1.4808,1
1,3,18,0.59525,1
1,1,1,0.40532,1
1,2,4,0.37511,1
1,3,24,0.36014,1
3,3,18,0.67549,1
3,2,10,0.43069,1
2,2,4,0.5604,1
3,3,18,0.58097,1
3,3,29,0.59083,1
3,2,4,0.36573,1
2,2,11,0.58093,1
3,2,12,0.52019,1
3,1,3,0.50519,1
3,1,3,0.4001,1
3,1,3,0.3708,1
2,1,2,0.516,1
1,3,22,0.45027,1
3,2,9,0.58548,1
2,1,2,0.49089,1
3,3,4,0.54036,1
2,1,2,0.47405,1
2,1,2,0.45523,1
1,2,9,0.43034,1
1,3,29,0.4559,1
2,3,21,0.36098,1
2,2,10,0.45542,1
1,1,1,0.54084,1
3,3,29,0.53038,1
3,2,8,0.60505,1
2,1,2,1.2557,1
1,2,2,0.57051,1
2,3,22,0.76099,1
2,2,7,0.63577,1
1,1,1,0.55612,1
3,1,3,0.4657,1
3,2,7,0.38509,1
1,2,4,0.73028,1
3,3,31,0.66056,1
1,3,34,0.60046,1
2,2,11,0.85093,1
1,1,1,0.58545,1
3,1,3,0.57554,1
2,1,2,0.63605,1
3,1,3,0.50559,1
2,3,29,0.67543,1
3,2,7,0.56035,1
1,2,8,0.71016,1
2,1,2,0.51111,1
1,3,18,0.49581,1
1,3,9,0.48007,1
2,3,9,0.54094,1
2,3,10,0.60522,1
3,3,26,0.76017,1
3,1,3,0.48513,1
2,3,8,0.6059,1
3,3,19,0.61094,1
2,3,38,0.53035,1
1,1,1,0.58582,1
2,2,3,0.60596,1
3,1,3,1.2909,1
1,2,4,0.83099,1
1,1,1,0.42545,1
1,1,1,0.40034,1
2,3,8,0.83135,1
2,2,3,0.57511,1
1,1,1,0.64505,1
2,3,13,0.48558,1
3,2,12,0.46108,1
1,2,8,0.79582,1
3,2,6,0.65534,1
2,3,1,0.55554,1
1,3,23,0.76039,1
2,1,2,0.46535,1
3,1,3,0.46593,1
2,2,10,0.55683,1
2,1,2,0.44008,1
1,1,1,0.53577,1
1,3,11,0.63538,1
3,1,3,0.54455,1
1,2,3,0.55537,1
1,2,2,0.4701,1
2,3,1,0.62067,1
2,2,10,0.62593,1
2,1,2,0.3959,1
3,1,3,0.59337,1
3,2,11,0.40521,1
1,2,5,0.58547,1
2,1,2,0.48607,1
3,3,28,0.46556,1
1,1,1,0.81577,1
2,3,11,0.70555,1
1,2,2,0.65104,1
2,2,10,0.61606,1
2,1,2,0.34037,1
2,1,2,0.36589,1
3,1,3,0.54537,1
1,1,1,0.6901,1
1,1,1,0.47092,1
1,2,6,0.78536,1
3,1,3,0.50557,1
3,3,39,0.51518,1
3,2,12,0.52509,1
1,3,11,0.61038,1
3,1,3,0.70657,1
3,2,4,0.38597,1
