2,1,2.6515,1
1,3,0.91879,1
2,1,1.3122,0
1,5,2.3724,1
2,1,1.5327,1
2,5,1.7395,1
1,5,6.4781,0
1,4,1.7391,1
1,1,0.76202,0
2,3,2.018,0
2,1,1.467,0
1,5,0.63366,1
2,4,1.5519,1
2,4,0.8529,1
2,3,1.782,0
1,4,1.1231,1
2,5,0.78869,1
2,1,1.1936,0
2,4,0.60251,1
2,4,1.0124,1
1,1,1.217,0
1,2,1.6176,1
2,4,1.2821,1
2,5,0.65965,1
1,4,0.88769,0
2,2,1.513,0
2,2,1.5485,1
2,2,0.76758,0
2,2,0.90736,1
2,3,1.0719,0
2,2,1.7274,1
2,5,0.92246,1
1,1,1.1074,0
2,5,1.1629,0
2,3,0.69257,1
2,3,0.87804,1
2,5,2.8193,1
1,4,0.84714,1
1,5,0.65722,1
2,5,0.78767,1
2,4,1.1444,1
1,3,0.67755,1
2,2,1.1974,0
1,2,1.6843,0
2,2,2.3277,1
2,3,0.91707,1
1,3,0.56245,0
2,2,0.58351,0
1,4,1.6696,0
2,1,8.5838,1
2,2,0.99823,1
1,5,0.71297,0
2,4,0.75206,0
1,2,1.0674,0
2,1,0.4768,0
1,4,0.67235,1
2,1,0.72706,0
1,3,0.67793,0
1,1,1.2034,0
1,4,0.78708,1
2,1,0.74688,0
1,3,0.59845,1
2,3,0.86279,0
1,3,1.0534,0
2,3,0.51691,0
1,3,1.127,0
1,4,0.61907,0
2,1,12.817,1
1,2,0.51859,1
1,5,0.51184,0
1,1,0.79745,0
2,5,4.5176,1
1,2,0.71191,0
1,2,0.58799,0
1,1,1.2021,0
2,4,1.7724,1
2,2,2.273,1
1,1,3.308,1
1,4,0.43204,0
1,1,0.6828,0
2,3,0.60715,0
2,5,0.68422,1
2,3,0.60742,1
1,4,0.61195,1
1,3,0.6375,0
2,4,0.72722,1
2,3,0.82255,1
1,2,1.2923,0
1,3,0.73658,1
1,4,0.69762,1
2,1,1.8092,0
1,2,0.72841,0
2,4,0.58374,0
1,2,0.94712,0
2,1,0.6729,1
1,5,1.087,0
1,1,0.70739,0
1,1,0.90827,0
1,1,1.2377,1
1,5,0.6635,1
2,3,1.0649,1
1,3,0.70342,1
1,1,1.152,1
1,5,0.63193,1
2,2,0.38714,0
1,5,1.0872,1
2,5,0.44187,0
1,3,0.62745,0
2,5,0.66799,1
2,4,0.47233,1
1,2,0.52178,0
1,4,0.49738,1
1,5,0.92828,1
1,2,0.51685,1
2,2,0.35235,0
1,3,0.54214,0
1,5,0.93247,0
2,4,0.75851,1
1,2,0.72794,0
2,5,2.0524,1
