2,4,6.1543,1
1,2,1.4288,0
2,3,1.2227,1
2,3,1.9979,1
2,4,5.5803,0
2,4,0.84866,1
2,2,1.4741,0
2,5,0.69446,1
2,5,0.76291,1
2,5,0.62806,1
2,1,1.1877,0
1,2,1.1175,0
1,5,0.87682,1
1,5,0.96877,1
1,1,1.3048,0
1,4,0.79224,1
1,3,3.5041,1
2,2,1.3094,0
1,1,1.0374,0
1,5,0.70779,1
1,4,1.4328,1
2,4,0.71246,1
2,4,0.66737,1
2,4,0.73873,1
2,1,1.9283,0
1,4,1.0736,0
2,1,0.95708,0
1,1,0.99356,0
2,1,0.67834,0
1,1,3.863,0
2,2,0.69313,0
1,3,1.4016,0
1,4,1.1386,1
1,5,1.5784,0
2,5,2.1474,1
1,3,0.6635,0
2,2,1.3245,0
2,5,0.68499,1
1,5,1.5469,1
2,3,0.61421,1
1,3,0.79238,0
2,1,0.75857,0
1,3,0.74667,0
1,2,0.76789,0
2,3,2.6485,0
1,4,1.3078,0
2,5,1.1324,1
2,3,1.9294,0
1,1,0.79298,0
2,5,0.67814,1
1,5,1.2218,1
2,2,0.92552,0
1,2,1.1487,0
1,4,0.94225,1
2,3,0.72878,0
1,2,0.78786,0
2,3,0.52934,1
2,5,0.63175,1
2,1,1.218,0
1,2,1.187,0
1,2,0.63716,0
2,2,0.93354,0
1,4,1.2323,1
2,5,0.58222,1
2,3,0.91418,0
2,4,0.93446,1
2,2,0.92737,0
2,1,0.68303,0
2,3,0.60458,1
1,1,1.0343,0
1,2,0.72275,0
1,3,1.2406,1
2,1,0.74741,0
1,1,0.96768,0
2,5,0.69686,1
1,4,0.74697,0
2,2,0.6331,0
1,1,1.0947,0
2,2,1.4273,0
1,2,0.69185,0
1,3,0.88941,1
2,3,0.75325,1
1,2,0.56762,0
2,4,0.60683,1
2,1,0.77782,0
2,4,0.70796,1
1,1,3.4531,0
1,2,0.618,0
2,4,0.54716,1
2,1,0.79804,0
2,3,1.2033,1
2,1,3.2738,0
1,2,0.73749,0
1,4,0.48172,1
1,3,0.83265,0
1,3,0.87435,0
2,2,1.2389,1
2,3,0.80226,1
1,5,0.7986,1
1,3,0.84782,0
1,1,0.99688,0
1,1,0.64291,0
2,5,0.5926,1
1,4,1.0218,0
2,1,2.3468,0
2,4,0.43205,1
2,2,1.2886,0
1,5,0.71281,1
1,4,0.88663,0
1,5,0.62013,1
2,2,1.328,1
1,1,0.74789,0
2,4,0.58746,1
1,5,0.80764,1
1,5,0.77824,1
1,3,1.318,0
1,3,0.91318,0
1,4,0.58703,1
1,5,0.77727,1
2,5,0.65293,1
