2,1,1.1926,1
2,3,1.6471,0
1,1,1.6879,0
2,2,0.85833,1
1,4,1.1387,0
2,2,0.62745,1
1,2,1.5422,0
1,4,0.96869,0
1,1,0.77279,0
2,4,0.80846,1
1,1,0.7997,0
2,3,0.61454,1
2,2,0.72698,0
1,5,0.88745,1
2,4,1.0241,1
2,2,1.0176,0
1,3,0.54735,1
1,2,1.0586,0
1,5,0.58712,0
2,5,1.0086,1
2,5,0.58208,0
1,1,0.56735,1
1,2,0.58221,1
1,5,0.603,0
2,5,0.87297,0
2,4,1.5197,1
2,3,0.54803,0
2,4,1.0692,0
2,3,1.056,1
2,3,0.60275,1
2,1,0.5284,1
1,5,1.0776,0
2,1,0.95797,0
1,5,1.2981,0
2,3,0.58212,1
2,1,0.85265,1
1,4,1.1981,0
1,5,0.70227,0
2,2,0.64718,1
1,4,0.50747,0
1,5,0.61358,0
1,3,0.59688,1
1,1,0.4973,1
2,2,0.74686,1
2,1,0.60717,0
1,4,0.64866,1
1,2,0.57737,0
1,2,0.59272,1
2,2,0.86412,1
1,2,0.50795,0
1,2,0.58706,1
2,3,0.45687,0
2,4,0.53238,0
2,5,0.67901,1
1,4,0.99281,1
1,5,0.67752,0
2,4,0.84711,0
1,5,1.3327,0
1,1,1.1311,0
2,2,0.59757,1
2,5,0.84376,1
1,5,1.9586,0
1,3,1.0236,0
1,4,0.7128,1
2,1,1.4784,0
2,3,1.6129,1
1,2,0.86199,0
2,2,1.1378,0
2,3,0.73235,1
2,1,0.7094,1
1,4,0.60239,0
1,3,0.60721,1
2,1,0.55678,0
1,1,0.67333,0
1,5,0.6639,1
2,3,1.1435,0
2,5,0.96262,0
2,1,1.9383,1
1,3,2.7377,0
2,4,2.4525,0
2,1,0.86229,1
1,3,1.5019,0
1,3,0.79789,1
1,4,0.7518,0
1,2,0.62612,1
1,2,0.70729,0
1,4,0.82492,0
2,4,0.74818,1
2,5,0.7722,1
2,4,0.62717,0
1,1,0.89933,1
2,5,0.59284,0
1,2,0.72735,1
1,4,0.75864,0
2,5,0.71889,1
1,1,0.84253,0
1,5,1.4876,0
1,2,1.0982,0
2,2,1.0485,0
1,3,1.0469,1
2,5,0.69719,1
2,4,1.083,1
2,2,1.2278,0
1,3,0.71349,0
2,4,0.64263,0
1,3,0.77796,1
1,1,0.65421,0
1,3,0.78877,1
1,3,0.57317,0
2,5,0.82907,0
2,4,0.91516,1
2,3,0.52759,1
1,4,0.64694,0
1,1,0.68765,0
2,5,1.2622,1
2,1,1.2617,1
2,2,0.62309,0
2,1,0.85245,0
2,3,1.0371,1
1,1,0.78765,0
