1,0.8,5.9184,1
1,0.5,0.8674,1
1,0.7,1.6054,1
1,0.5,0.76027,1
2,0.6,0.31598,1
2,0.6,1.4214,1
1,0.5,1.3949,0
1,0.7,0.31036,1
1,0.5,0.78621,0
2,0.7,0.16569,1
2,0.5,0.41629,0
1,0.9,0.020363,1
2,0.4,0.29092,0
1,0.6,0.21512,1
2,0.4,0.47047,0
2,0.7,0.27623,1
1,0.4,0.27019,0
1,0.3,0.15038,0
2,0.5,0.070485,0
1,0.4,0.055308,0
1,0.5,0.10537,0
1,0.3,0.17044,0
2,0.7,0.090191,1
2,0.8,0.00028736,1
2,0.3,0.23543,0
2,0.3,0.26179,0
1,0.3,0.24065,0
1,0.4,0.1466,0
2,0.7,0.0051757,1
2,0.5,0.16039,0
2,0.8,1.4105,1
2,0.9,0.0052633,1
2,0.7,0.010396,1
1,0.9,0.00027276,1
1,0.7,0.20046,1
1,0.7,0.00026921,1
1,0.5,0.32026,0
2,0.3,0.21047,0
2,0.4,0.15006,0
2,0.9,0.43037,1
1,0.9,0.055393,1
1,0.4,0.13541,0
2,0.7,0.1154,1
2,0.7,0.41554,1
1,0.9,0.065356,1
2,0.6,0.17003,1
2,0.4,0.27602,0
2,0.9,0.030148,1
1,0.9,0.11509,1
2,0.4,0.5265,0
1,0.8,0.16161,1
2,0.8,0.14517,1
1,0.6,0.18523,1
1,0.6,1.8354,1
1,0.7,0.28522,1
1,0.4,0.61061,1
2,0.5,0.71036,0
2,0.9,0.22036,1
2,0.3,0.11534,0
2,0.7,0.12538,1
2,0.4,0.19533,0
2,0.5,0.40526,0
1,0.5,0.2502,0
2,0.3,0.23035,0
2,0.7,0.78517,1
2,0.8,0.070295,1
1,0.3,0.19064,0
2,0.8,0.03542,1
1,0.4,0.06527,0
1,0.6,0.0054062,1
1,0.7,0.21044,1
1,0.8,0.00027986,1
2,0.5,0.81084,0
1,0.6,0.54969,1
2,0.3,0.59035,0
1,0.4,0.11553,0
1,0.3,0.11075,0
1,0.6,0.0852,1
2,0.5,0.090379,1
2,0.8,0.00028381,1
1,0.7,0.025785,1
1,0.9,0.00028499,1
1,0.6,0.15059,1
2,0.5,0.42534,0
1,0.4,0.01041,0
2,0.9,4.9053,1
1,0.6,0.50044,0
1,0.5,0.60219,0
2,0.6,0.37507,0
1,0.3,0.10048,0
2,0.9,0.00028065,1
2,0.9,0.00028026,1
2,0.6,0.20534,0
2,0.3,0.29034,0
1,0.5,0.9044,0
2,0.4,0.26569,0
1,0.4,0.1602,0
1,0.3,0.28046,0
2,0.5,0.33518,0
1,0.9,0.00028381,1
2,0.4,0.20525,0
1,0.4,0.18036,0
2,0.3,0.04536,0
1,0.8,0.00028657,1
2,0.7,0.34515,1
2,0.8,0.15034,1
1,0.9,5.3064,1
1,0.8,0.43541,1
2,0.3,1.7282,0
2,0.9,0.54537,1
1,0.6,0.26029,0
1,0.8,0.00027868,1
1,0.9,0.60544,1
2,0.6,0.16509,0
2,0.3,0.1805,0
2,0.4,0.11528,0
1,0.7,0.21591,0
1,0.8,0.00027828,1
1,0.7,0.085354,1
1,0.8,0.31235,1
1,0.9,0.11044,1
1,0.8,0.10556,1
1,0.3,0.22549,0
1,0.3,0.0052333,0
2,0.9,0.00027947,1
1,0.6,0.3405,1
2,0.8,0.095332,1
2,0.6,0.24595,1
1,0.7,0.20083,1
1,0.3,0.45048,0
2,0.8,0.086303,1
2,0.6,0.040435,1
1,0.8,0.00028381,1
1,0.5,0.26126,0
2,0.9,0.00030315,1
2,0.4,0.26232,0
2,0.5,0.45343,0
2,0.6,0.27028,0
2,0.8,0.2204,0
2,0.6,0.18552,0
