2,0.5,0.31522,1
2,0.8,0.050052,1
2,0.8,0.045295,1
1,0.9,0.00028223,1
1,0.4,0.20036,0
2,0.5,0.16025,0
1,0.8,0.03023,1
2,0.9,0.00027828,1
2,0.8,0.00027828,1
1,0.8,3.8752,1
1,0.9,0.00027552,1
2,0.8,0.00028065,1
2,0.5,1.996,0
1,0.3,0.29028,0
2,0.7,0.34527,1
1,0.4,0.62039,0
1,0.4,0.17012,0
2,0.3,0.010438,0
1,0.9,0.00027868,1
2,0.6,0.34544,0
2,0.9,0.00028381,1
1,0.8,0.08035,1
1,0.6,0.10534,0
1,0.7,0.40631,1
1,0.7,0.050206,1
2,0.6,0.25075,0
2,0.5,0.10536,0
2,0.3,0.025269,0
1,0.6,0.1803,0
1,0.6,0.88037,1
2,0.5,0.075493,0
1,0.6,0.060401,0
1,0.3,0.00028302,0
1,0.4,0.00028105,0
2,0.3,0.00028263,0
1,0.4,0.00028302,0
1,0.8,1.2252,1
2,0.7,0.78562,1
2,0.8,0.01512,1
2,0.9,0.00028302,1
2,0.4,0.15644,0
2,0.4,0.045454,0
2,0.3,0.00029013,0
1,0.5,0.00028263,0
1,0.7,1.2503,0
2,0.6,0.48142,0
1,0.7,0.30033,1
1,0.5,0.37528,0
1,0.5,0.00028815,0
2,0.8,0.29521,1
2,0.5,0.00028815,0
1,0.3,0.080217,0
1,0.9,0.00029763,1
1,0.3,0.085361,0
2,0.4,0.00028539,0
2,0.5,0.050472,0
2,0.5,0.43127,1
2,0.7,0.0055321,1
1,0.9,0.00027552,1
1,0.3,0.030346,0
1,0.5,0.00028381,0
1,0.6,1.115,0
2,0.7,0.00029328,1
1,0.3,0.050158,0
2,0.8,0.00028065,1
2,0.4,0.1402,0
2,0.5,0.38532,0
1,0.4,0.026105,0
2,0.3,0.00028144,0
1,0.5,0.35845,0
1,0.8,0.00028578,1
2,0.7,0.00028302,1
1,0.6,0.030403,0
2,0.6,0.64554,1
2,0.9,0.00028341,1
2,0.4,0.045871,0
1,0.7,0.00030512,1
2,0.9,0.00028381,0
1,0.8,3.2701,1
1,0.9,0.00029565,1
1,0.5,0.10036,0
2,0.7,0.54015,0
2,0.8,0.12536,1
2,0.5,0.22029,0
1,0.5,9.6517,0
1,0.3,0.0002767,0
1,0.9,0.1255,1
2,0.7,0.025139,1
2,0.6,0.16058,1
1,0.9,0.095104,1
1,0.7,0.050153,1
2,0.3,0.11052,0
1,0.5,0.71037,0
2,0.6,0.53535,0
2,0.9,0.00028144,1
2,0.3,0.15545,0
2,0.9,0.00028026,1
2,0.9,0.00029999,1
1,0.5,0.040263,0
1,0.3,0.12538,0
1,0.8,0.040927,1
1,0.4,0.050205,0
1,0.5,0.22156,0
2,0.6,0.00027947,1
1,0.3,0.00028578,0
2,0.4,0.090362,0
1,0.6,0.45032,1
2,0.4,0.55029,0
2,0.6,0.19046,1
1,0.7,0.005165,1
1,0.6,0.42242,0
2,0.3,0.095153,0
1,0.4,0.17047,0
1,0.7,0.33,1
2,0.8,0.00028263,1
1,0.7,0.23116,1
1,0.8,0.00027394,1
2,0.6,0.19017,1
1,0.8,0.00029091,1
2,0.4,0.070282,0
1,0.4,0.00028855,0
1,0.4,0.015317,0
2,0.8,0.00027749,1
2,0.7,0.00027197,1
2,0.7,1.6004,1
2,0.4,0.27044,0
1,0.8,2.82,1
2,0.7,0.14506,1
2,0.6,0.26522,0
1,0.3,0.15522,0
2,0.4,0.095317,1
2,0.3,0.35545,0
1,0.6,0.01023,1
2,0.9,0.11034,1
2,0.9,0.00027276,1
1,0.7,0.00028026,1
1,0.9,0.74013,1
2,0.3,0.055369,0
1,0.6,0.14046,0
1,0.9,0.00028341,1
